Date,bet_side,bet_odds,red_flag,won,market
2023-09-16,away,1.66,False,False,SERIEA
2023-09-17,away,2.65,False,False,SERIEA
2023-09-17,away,2.57,False,False,SERIEA
2023-09-17,away,2.84,False,False,SERIEA
2023-10-01,home,2.38,False,False,SERIEA
2023-10-07,away,1.95,True,True,SERIEA
2023-10-08,home,2.93,False,True,SERIEA
2023-10-21,away,2.57,False,True,SERIEA
2023-11-03,away,2.86,False,False,SERIEA
2023-11-12,home,3.0,False,False,SERIEA
2023-11-25,away,2.68,False,True,SERIEA
2023-12-03,home,2.95,False,False,SERIEA
2023-12-23,away,2.85,False,False,SERIEA
2023-12-23,away,2.57,False,False,SERIEA
2024-01-07,away,2.61,False,False,SERIEA
2024-01-13,away,2.72,False,False,SERIEA
2024-01-14,away,2.55,False,False,SERIEA
2024-01-28,home,2.44,False,False,SERIEA
2024-02-10,away,2.21,True,True,SERIEA
2024-02-11,away,2.1,True,True,SERIEA
2024-02-18,home,2.39,False,False,SERIEA
2024-02-24,away,2.55,False,True,SERIEA
2024-02-25,away,1.87,False,False,SERIEA
2024-03-03,home,2.43,False,True,SERIEA
2024-03-09,away,2.24,False,True,SERIEA
2024-03-16,home,2.09,False,True,SERIEA
2024-03-16,away,2.16,False,True,SERIEA
2024-03-30,home,2.13,False,False,SERIEA
2024-03-30,away,2.58,False,True,SERIEA
2024-04-07,home,2.74,False,False,SERIEA
2024-04-19,away,2.49,True,True,SERIEA
2024-05-03,home,2.86,False,False,SERIEA
2024-05-06,away,2.0,False,False,SERIEA
2024-05-19,home,2.38,False,False,SERIEA
2024-05-19,home,3.0,False,False,SERIEA
2024-08-24,away,1.69,False,False,SERIEA
2024-08-31,home,2.97,False,False,SERIEA
2024-08-31,home,1.5,False,True,SERIEA
2024-09-14,away,2.57,False,False,SERIEA
2024-09-21,home,2.22,False,False,SERIEA
2024-10-04,home,2.52,False,True,SERIEA
2024-10-06,home,1.87,True,False,SERIEA
2024-10-19,home,2.02,False,False,SERIEA
2024-10-20,away,1.63,False,True,SERIEA
2024-10-25,home,2.29,False,True,SERIEA
2024-10-25,home,2.75,False,True,SERIEA
2024-10-27,home,2.19,False,False,SERIEA
2024-10-29,away,2.46,False,True,SERIEA
2024-10-30,away,2.77,False,False,SERIEA
2024-10-31,away,2.52,False,True,SERIEA
2024-11-09,home,2.61,False,False,SERIEA
2024-11-23,away,1.64,False,True,SERIEA
2024-11-24,home,2.68,False,False,SERIEA
2024-11-24,away,2.36,False,True,SERIEA
2024-12-01,away,1.82,False,False,SERIEA
2024-12-15,away,2.29,False,False,SERIEA
2024-12-22,home,1.55,False,True,SERIEA
2025-01-05,home,2.49,False,False,SERIEA
2025-01-05,home,1.88,False,False,SERIEA
2025-01-10,home,1.94,True,False,SERIEA
2025-01-14,away,1.92,False,True,SERIEA
2025-02-03,away,2.04,False,True,SERIEA
2025-02-06,away,2.03,False,False,SERIEA
2025-02-16,away,2.09,True,True,SERIEA
2025-02-22,away,1.93,False,False,SERIEA
2025-02-23,away,2.26,False,False,SERIEA
2025-02-23,away,1.97,False,True,SERIEA
2025-03-02,home,1.93,True,True,SERIEA
2025-03-08,away,2.46,False,False,SERIEA
2025-03-15,home,1.8,False,True,SERIEA
2025-03-16,away,2.87,False,True,SERIEA
2025-03-31,home,2.5,False,False,SERIEA
2025-04-05,away,1.5,False,False,SERIEA
2025-04-13,home,1.72,False,False,SERIEA
2025-04-20,away,2.39,False,False,SERIEA
2025-04-23,away,2.5,False,True,SERIEA
2025-04-23,away,1.78,False,False,SERIEA
2025-04-27,away,1.71,False,True,SERIEA
2025-04-28,home,1.52,False,False,SERIEA
2025-04-28,home,2.7,False,False,SERIEA
2025-05-02,home,2.51,False,False,SERIEA
2025-05-09,home,2.36,False,True,SERIEA
2025-05-12,away,2.46,False,False,SERIEA
2025-05-25,home,1.78,False,False,SERIEA
2025-08-24,away,2.29,False,False,SERIEA
2025-08-24,away,3.0,False,False,SERIEA
2025-08-29,away,2.9,False,False,SERIEA
2025-08-30,away,1.98,False,False,SERIEA
2025-09-13,away,2.82,False,False,SERIEA
2025-09-21,away,2.98,False,False,SERIEA
2025-09-21,home,2.64,False,False,SERIEA
2025-09-28,away,2.08,False,False,SERIEA
2025-09-29,away,2.63,False,True,SERIEA
2025-10-04,home,2.27,False,False,SERIEA
2025-10-19,away,2.54,False,False,SERIEA
2025-10-20,away,2.51,False,False,SERIEA
2025-10-25,away,2.6,False,False,SERIEA
2025-10-25,away,1.63,False,False,SERIEA
2025-10-28,home,2.71,False,False,SERIEA
2025-11-07,home,2.34,False,True,SERIEA
2025-11-09,away,2.87,False,False,SERIEA
2025-12-06,away,2.51,False,False,SERIEA
2025-12-07,home,2.65,False,False,SERIEA
2025-12-20,home,1.66,False,False,SERIEA
2025-12-21,home,2.27,False,True,SERIEA
2025-12-27,away,2.34,False,False,SERIEA
2025-12-27,away,2.56,False,False,SERIEA
2026-01-04,home,1.79,False,True,SERIEA
2026-01-07,away,2.68,False,True,SERIEA
2026-01-11,away,2.4,False,True,SERIEA
2021-08-21,home,2.74,False,True,BUNDESLIGA
2021-08-21,home,2.62,False,False,BUNDESLIGA
2021-08-21,away,2.35,False,True,BUNDESLIGA
2021-08-21,home,2.39,False,True,BUNDESLIGA
2021-08-28,away,2.13,False,False,BUNDESLIGA
2021-08-29,home,2.62,False,True,BUNDESLIGA
2021-09-12,home,2.07,False,False,BUNDESLIGA
2021-09-25,home,2.08,True,False,BUNDESLIGA
2021-09-26,home,1.93,False,True,BUNDESLIGA
2021-10-02,home,2.72,False,True,BUNDESLIGA
2021-10-02,home,2.21,False,False,BUNDESLIGA
2021-10-23,home,2.19,False,False,BUNDESLIGA
2021-11-05,away,2.63,False,False,BUNDESLIGA
2021-11-26,home,2.95,False,True,BUNDESLIGA
2021-11-27,away,2.46,False,False,BUNDESLIGA
2021-11-27,home,2.22,False,False,BUNDESLIGA
2021-12-05,home,2.31,False,False,BUNDESLIGA
2021-12-11,home,2.44,False,False,BUNDESLIGA
2021-12-14,home,2.23,True,False,BUNDESLIGA
2021-12-18,home,2.46,True,True,BUNDESLIGA
2022-01-07,home,1.37,False,False,BUNDESLIGA
2022-01-09,home,2.87,False,False,BUNDESLIGA
2022-01-15,home,2.88,False,True,BUNDESLIGA
2022-01-21,home,1.8,False,False,BUNDESLIGA
2022-02-05,away,2.72,False,False,BUNDESLIGA
2022-02-05,away,2.94,False,False,BUNDESLIGA
2022-02-12,home,2.18,False,False,BUNDESLIGA
2022-02-19,home,2.85,False,False,BUNDESLIGA
2022-02-26,home,2.69,False,True,BUNDESLIGA
2022-03-05,home,2.3,False,True,BUNDESLIGA
2022-03-06,away,2.65,False,True,BUNDESLIGA
2022-03-19,home,2.07,False,True,BUNDESLIGA
2022-03-20,away,2.04,True,False,BUNDESLIGA
2022-04-01,home,2.35,False,True,BUNDESLIGA
2022-04-02,away,2.36,False,False,BUNDESLIGA
2022-04-03,home,2.35,False,False,BUNDESLIGA
2022-04-09,away,2.62,False,True,BUNDESLIGA
2022-04-10,home,2.58,False,False,BUNDESLIGA
2022-04-16,home,2.03,True,False,BUNDESLIGA
2022-04-22,home,2.37,True,True,BUNDESLIGA
2022-04-23,home,2.6,False,False,BUNDESLIGA
2022-04-30,home,2.91,False,False,BUNDESLIGA
2022-05-06,home,2.23,True,True,BUNDESLIGA
2022-05-08,home,2.41,True,False,BUNDESLIGA
2022-05-14,home,2.4,False,True,BUNDESLIGA
2022-05-14,home,2.27,False,True,BUNDESLIGA
2022-08-06,home,2.15,False,True,BUNDESLIGA
2022-08-07,home,1.75,True,True,BUNDESLIGA
2022-08-20,home,1.72,False,False,BUNDESLIGA
2022-08-20,home,1.88,False,False,BUNDESLIGA
2022-09-03,home,2.99,False,False,BUNDESLIGA
2022-09-03,home,1.92,False,False,BUNDESLIGA
2022-09-03,home,1.79,False,False,BUNDESLIGA
2022-09-10,away,1.94,False,False,BUNDESLIGA
2022-09-10,home,2.39,False,True,BUNDESLIGA
2022-09-17,home,1.41,False,True,BUNDESLIGA
2022-09-17,home,1.67,False,False,BUNDESLIGA
2022-10-01,home,2.41,False,True,BUNDESLIGA
2022-10-07,home,2.05,False,False,BUNDESLIGA
2022-10-08,home,1.47,False,True,BUNDESLIGA
2022-10-08,away,2.36,False,False,BUNDESLIGA
2022-10-09,away,2.41,False,False,BUNDESLIGA
2022-10-09,away,2.97,False,True,BUNDESLIGA
2022-10-14,away,2.02,True,True,BUNDESLIGA
2022-10-15,home,2.69,False,False,BUNDESLIGA
2022-10-22,home,1.94,True,True,BUNDESLIGA
2022-10-23,home,1.78,False,True,BUNDESLIGA
2022-10-30,away,1.94,False,True,BUNDESLIGA
2022-11-04,home,2.26,False,True,BUNDESLIGA
2022-11-05,away,2.33,False,True,BUNDESLIGA
2022-11-06,home,2.2,False,True,BUNDESLIGA
2022-11-09,home,1.96,False,True,BUNDESLIGA
2022-11-09,away,2.11,True,False,BUNDESLIGA
2022-11-12,away,1.96,True,True,BUNDESLIGA
2023-01-21,home,2.44,False,True,BUNDESLIGA
2023-01-21,home,2.29,False,True,BUNDESLIGA
2023-01-21,home,2.58,False,True,BUNDESLIGA
2023-01-21,home,2.25,False,True,BUNDESLIGA
2023-01-24,away,1.59,False,True,BUNDESLIGA
2023-01-25,away,2.38,False,True,BUNDESLIGA
2023-01-25,home,2.58,False,False,BUNDESLIGA
2023-01-29,away,2.02,True,False,BUNDESLIGA
2023-01-29,home,2.5,False,False,BUNDESLIGA
2023-02-04,home,1.56,False,False,BUNDESLIGA
2023-02-05,home,2.09,False,False,BUNDESLIGA
2023-02-10,away,1.99,True,False,BUNDESLIGA
2023-02-11,away,1.83,False,True,BUNDESLIGA
2023-02-19,home,1.61,False,False,BUNDESLIGA
2023-02-25,home,1.73,False,True,BUNDESLIGA
2023-02-25,away,2.47,False,False,BUNDESLIGA
2023-03-04,home,2.44,True,False,BUNDESLIGA
2023-03-04,home,2.52,False,False,BUNDESLIGA
2023-03-05,home,1.58,False,True,BUNDESLIGA
2023-03-11,away,1.74,False,False,BUNDESLIGA
2023-03-12,away,2.15,False,True,BUNDESLIGA
2023-03-18,home,2.38,True,False,BUNDESLIGA
2023-03-18,home,2.13,False,True,BUNDESLIGA
2023-04-01,away,1.93,False,True,BUNDESLIGA
2023-04-09,home,1.95,False,True,BUNDESLIGA
2023-04-16,away,2.64,False,True,BUNDESLIGA
2023-04-23,home,1.81,False,True,BUNDESLIGA
2023-05-05,home,1.65,False,False,BUNDESLIGA
2023-05-14,away,2.78,False,False,BUNDESLIGA
2023-05-20,away,2.31,True,False,BUNDESLIGA
2023-05-27,away,2.02,False,False,BUNDESLIGA
2023-05-27,home,2.41,False,True,BUNDESLIGA
2023-05-27,home,2.19,True,True,BUNDESLIGA
2023-05-27,home,1.63,False,True,BUNDESLIGA
2023-09-16,home,2.57,False,False,BUNDESLIGA
2023-09-23,home,2.15,False,False,BUNDESLIGA
2023-09-30,home,2.89,False,False,BUNDESLIGA
2023-09-30,away,2.32,False,False,BUNDESLIGA
2023-10-07,home,2.75,False,False,BUNDESLIGA
2023-10-21,home,2.56,False,False,BUNDESLIGA
2023-10-28,home,1.8,False,True,BUNDESLIGA
2023-11-04,home,2.32,False,False,BUNDESLIGA
2023-11-04,home,2.57,False,False,BUNDESLIGA
2023-11-11,away,2.56,False,False,BUNDESLIGA
2023-11-25,home,2.01,True,False,BUNDESLIGA
2023-11-25,home,2.65,False,False,BUNDESLIGA
2023-12-01,away,2.71,False,True,BUNDESLIGA
2023-12-02,home,2.26,False,True,BUNDESLIGA
2023-12-09,home,2.18,False,True,BUNDESLIGA
2023-12-09,home,2.45,False,True,BUNDESLIGA
2023-12-16,away,2.21,False,True,BUNDESLIGA
2023-12-20,away,2.44,False,False,BUNDESLIGA
2024-01-13,home,2.1,True,False,BUNDESLIGA
2024-01-20,home,2.07,False,True,BUNDESLIGA
2024-01-20,away,2.58,False,False,BUNDESLIGA
2024-01-20,home,2.44,False,False,BUNDESLIGA
2024-01-21,home,1.91,False,False,BUNDESLIGA
2024-02-03,home,2.12,False,False,BUNDESLIGA
2024-02-04,home,2.14,False,False,BUNDESLIGA
2024-02-16,home,2.57,False,False,BUNDESLIGA
2024-02-24,home,2.02,True,True,BUNDESLIGA
2024-02-24,home,2.04,False,False,BUNDESLIGA
2024-03-02,away,2.59,False,True,BUNDESLIGA
2024-03-09,home,1.88,False,True,BUNDESLIGA
2024-03-16,away,2.8,False,False,BUNDESLIGA
2024-03-16,home,2.12,True,False,BUNDESLIGA
2024-04-06,home,2.33,False,True,BUNDESLIGA
2024-04-19,home,2.06,False,True,BUNDESLIGA
2024-04-21,home,2.56,False,False,BUNDESLIGA
2024-04-21,home,2.58,False,False,BUNDESLIGA
2024-05-04,home,1.86,True,True,BUNDESLIGA
2024-05-05,home,1.97,True,False,BUNDESLIGA
2024-05-18,away,2.07,False,False,BUNDESLIGA
2024-05-18,home,2.37,False,True,BUNDESLIGA
2024-09-01,home,2.42,False,True,BUNDESLIGA
2024-09-15,home,2.09,False,True,BUNDESLIGA
2024-09-29,home,2.4,False,False,BUNDESLIGA
2024-10-19,home,1.7,False,True,BUNDESLIGA
2024-11-02,home,1.88,False,False,BUNDESLIGA
2024-11-10,home,2.91,False,False,BUNDESLIGA
2024-11-23,home,2.37,False,True,BUNDESLIGA
2024-12-08,home,2.73,False,False,BUNDESLIGA
2024-12-15,home,2.11,True,True,BUNDESLIGA
2024-12-21,home,2.4,False,False,BUNDESLIGA
2025-01-11,home,2.44,False,False,BUNDESLIGA
2025-01-15,home,2.64,False,True,BUNDESLIGA
2025-01-17,away,2.71,False,False,BUNDESLIGA
2025-01-18,home,2.43,True,False,BUNDESLIGA
2025-01-25,home,1.63,False,False,BUNDESLIGA
2025-02-09,home,1.57,False,True,BUNDESLIGA
2025-02-14,away,2.48,False,False,BUNDESLIGA
2025-02-15,away,2.94,False,True,BUNDESLIGA
2025-03-01,away,2.88,False,True,BUNDESLIGA
2025-03-01,home,2.02,False,False,BUNDESLIGA
2025-03-01,away,1.87,False,True,BUNDESLIGA
2025-03-08,home,1.55,False,False,BUNDESLIGA
2025-03-08,away,2.81,False,False,BUNDESLIGA
2025-03-16,home,2.03,True,True,BUNDESLIGA
2025-03-29,home,2.43,False,False,BUNDESLIGA
2025-03-29,away,2.41,False,False,BUNDESLIGA
2025-04-05,away,2.31,False,True,BUNDESLIGA
2025-04-06,away,2.89,False,False,BUNDESLIGA
2025-04-12,home,2.69,False,True,BUNDESLIGA
2025-05-02,home,2.32,True,False,BUNDESLIGA
2025-05-03,away,2.61,False,True,BUNDESLIGA
2025-05-04,away,2.33,False,False,BUNDESLIGA
2025-05-10,away,2.92,False,False,BUNDESLIGA
2025-05-11,home,2.66,False,False,BUNDESLIGA
2025-09-27,away,2.24,False,True,BUNDESLIGA
2025-10-05,away,2.48,False,False,BUNDESLIGA
2025-10-18,away,2.56,False,True,BUNDESLIGA
2025-11-02,home,2.77,False,False,BUNDESLIGA
2025-11-08,away,2.43,False,False,BUNDESLIGA
2025-11-08,home,2.28,False,True,BUNDESLIGA
2025-11-21,home,2.59,False,False,BUNDESLIGA
2025-11-29,home,2.28,False,False,BUNDESLIGA
2025-11-29,home,2.54,False,False,BUNDESLIGA
2025-12-05,home,2.68,False,False,BUNDESLIGA
2025-12-07,away,3.0,False,False,BUNDESLIGA
2025-12-20,away,2.51,False,False,BUNDESLIGA
2025-12-20,home,2.07,False,False,BUNDESLIGA
2026-01-10,home,2.95,False,False,BUNDESLIGA
2013-03-03,away,2.77,False,True,MLS
2013-03-03,home,1.99,True,False,MLS
2013-03-04,away,2.81,False,False,MLS
2013-03-11,home,2.21,True,True,MLS
2013-03-17,home,1.75,False,False,MLS
2013-03-17,home,1.45,False,False,MLS
2013-03-24,home,2.35,False,True,MLS
2013-03-24,home,1.89,False,False,MLS
2013-03-30,away,2.27,False,False,MLS
2013-03-30,home,2.34,False,False,MLS
2013-03-31,away,2.86,False,False,MLS
2013-04-07,home,2.84,False,True,MLS
2013-04-14,home,2.68,False,False,MLS
2013-04-20,away,2.46,False,False,MLS
2013-04-21,home,2.41,False,True,MLS
2013-04-21,home,2.52,False,False,MLS
2013-04-22,home,2.0,True,False,MLS
2013-04-27,away,2.5,False,True,MLS
2013-04-28,home,2.84,False,True,MLS
2013-04-28,away,1.96,True,False,MLS
2013-05-04,home,1.79,False,False,MLS
2013-05-09,home,2.18,False,False,MLS
2013-05-09,home,1.59,False,True,MLS
2013-05-11,home,2.2,False,False,MLS
2013-05-19,home,3.0,False,False,MLS
2013-05-26,home,2.88,True,False,MLS
2013-05-26,home,2.16,True,True,MLS
2013-06-02,home,2.65,True,False,MLS
2013-06-09,home,2.39,True,False,MLS
2013-06-16,home,2.5,True,False,MLS
2013-06-16,home,3.0,False,True,MLS
2013-06-20,home,2.02,True,False,MLS
2013-06-23,home,2.96,False,True,MLS
2013-06-23,home,1.97,True,False,MLS
2013-06-30,home,2.13,False,False,MLS
2013-06-30,home,2.77,False,True,MLS
2013-07-14,home,2.0,True,True,MLS
2013-07-14,away,2.8,False,False,MLS
2013-07-20,home,2.04,True,False,MLS
2013-07-21,home,2.67,False,False,MLS
2013-07-27,away,2.91,False,False,MLS
2013-07-28,home,2.84,False,False,MLS
2013-07-28,home,2.76,True,True,MLS
2013-08-04,home,2.91,False,True,MLS
2013-08-04,home,1.45,False,True,MLS
2013-08-11,away,2.54,False,True,MLS
2013-08-11,home,2.21,False,True,MLS
2013-08-18,home,2.04,True,True,MLS
2013-08-25,home,2.04,True,False,MLS
2013-08-26,home,1.96,True,True,MLS
2013-09-01,home,2.02,False,True,MLS
2013-09-08,home,2.06,True,False,MLS
2013-09-08,home,2.79,False,False,MLS
2013-09-09,home,1.86,False,True,MLS
2013-09-15,home,1.78,False,False,MLS
2013-09-29,away,2.89,False,False,MLS
2013-10-07,home,2.54,False,False,MLS
2013-10-10,home,2.05,True,True,MLS
2013-10-27,home,2.94,False,False,MLS
2013-10-28,home,2.44,False,False,MLS
2013-11-03,home,2.27,True,False,MLS
2013-11-03,home,2.35,False,False,MLS
2013-11-11,home,2.48,True,True,MLS
2014-03-16,away,2.39,False,False,MLS
2014-03-22,home,2.47,False,False,MLS
2014-03-30,home,1.92,False,True,MLS
2014-04-13,away,2.82,False,False,MLS
2014-04-20,home,2.97,False,False,MLS
2014-04-20,home,1.99,True,True,MLS
2014-04-27,home,1.66,False,True,MLS
2014-05-04,away,2.63,False,True,MLS
2014-05-04,home,1.89,False,True,MLS
2014-05-11,home,2.17,False,True,MLS
2014-05-11,home,2.75,False,False,MLS
2014-05-11,home,1.66,False,False,MLS
2014-05-11,home,2.6,False,True,MLS
2014-05-18,home,1.76,False,False,MLS
2014-05-24,home,1.93,False,False,MLS
2014-05-25,home,2.03,True,True,MLS
2014-05-26,home,2.51,False,True,MLS
2014-05-29,away,2.7,False,True,MLS
2014-06-01,away,2.67,False,False,MLS
2014-06-02,home,2.63,False,False,MLS
2014-06-09,home,1.48,False,False,MLS
2014-06-28,home,1.79,False,False,MLS
2014-06-29,away,2.39,False,False,MLS
2014-07-03,home,2.25,True,False,MLS
2014-07-03,home,2.06,True,False,MLS
2014-07-05,home,2.29,False,True,MLS
2014-07-06,home,2.59,False,True,MLS
2014-07-06,away,2.85,False,False,MLS
2014-07-12,home,2.05,True,False,MLS
2014-07-13,home,1.74,False,False,MLS
2014-07-20,home,2.5,True,False,MLS
2014-07-24,home,2.27,False,True,MLS
2014-07-26,home,1.65,False,True,MLS
2014-07-27,home,2.37,False,False,MLS
2014-07-27,home,2.18,False,False,MLS
2014-07-31,home,2.79,False,True,MLS
2014-08-02,home,2.33,True,False,MLS
2014-08-03,home,2.69,False,True,MLS
2014-08-04,home,1.97,True,True,MLS
2014-08-10,home,2.13,True,False,MLS
2014-08-10,home,1.97,True,True,MLS
2014-08-16,home,2.41,False,True,MLS
2014-08-17,home,1.89,False,True,MLS
2014-08-31,home,2.72,False,True,MLS
2014-08-31,home,2.37,False,True,MLS
2014-08-31,home,2.96,False,False,MLS
2014-08-31,away,2.81,False,False,MLS
2014-09-04,home,2.37,False,True,MLS
2014-09-07,home,2.12,True,True,MLS
2014-09-11,home,1.78,False,True,MLS
2014-09-14,home,2.29,True,False,MLS
2014-09-21,home,2.04,True,False,MLS
2014-10-04,away,2.69,False,False,MLS
2014-10-05,home,2.36,False,False,MLS
2014-10-12,home,2.14,True,True,MLS
2014-10-12,away,2.7,False,False,MLS
2014-10-12,home,2.15,True,False,MLS
2014-10-18,home,2.99,False,False,MLS
2014-10-19,home,1.96,True,False,MLS
2014-10-25,home,2.62,True,False,MLS
2014-10-26,away,2.56,False,False,MLS
2014-11-02,home,3.0,False,False,MLS
2014-11-02,home,1.89,False,True,MLS
2014-11-08,away,2.98,False,False,MLS
2014-11-09,home,2.33,False,True,MLS
2015-03-07,home,2.13,False,False,MLS
2015-03-14,home,2.22,True,True,MLS
2015-03-21,home,2.44,False,False,MLS
2015-03-29,home,2.64,False,True,MLS
2015-03-30,home,1.94,False,True,MLS
2015-04-04,home,2.78,False,True,MLS
2015-04-19,home,1.95,True,True,MLS
2015-04-19,home,2.25,False,False,MLS
2015-05-02,home,2.42,False,False,MLS
2015-05-07,home,2.99,False,False,MLS
2015-05-16,home,2.45,False,False,MLS
2015-05-17,home,2.99,False,True,MLS
2015-05-17,away,2.7,False,False,MLS
2015-05-23,home,1.9,False,True,MLS
2015-05-24,home,1.93,False,True,MLS
2015-05-28,home,1.89,False,True,MLS
2015-06-04,home,2.93,False,True,MLS
2015-06-07,home,2.31,False,False,MLS
2015-06-07,home,2.16,True,False,MLS
2015-06-07,home,2.64,True,False,MLS
2015-06-25,home,2.34,True,True,MLS
2015-06-28,home,2.6,False,False,MLS
2015-07-04,home,2.13,False,True,MLS
2015-07-05,home,2.47,True,False,MLS
2015-07-19,home,2.01,False,True,MLS
2015-07-19,home,2.24,True,True,MLS
2015-07-19,home,2.31,True,False,MLS
2015-07-25,home,2.56,False,True,MLS
2015-07-26,away,2.71,False,False,MLS
2015-08-02,home,2.86,False,False,MLS
2015-08-02,home,2.12,True,True,MLS
2015-08-16,home,2.47,False,False,MLS
2015-08-16,home,1.96,True,True,MLS
2015-08-23,home,2.81,False,False,MLS
2015-09-17,home,2.59,False,True,MLS
2015-09-17,home,2.58,False,True,MLS
2015-09-20,home,2.65,False,False,MLS
2015-10-03,home,2.39,False,True,MLS
2015-10-10,home,2.85,False,False,MLS
2015-10-18,home,2.65,False,False,MLS
2015-10-28,home,2.95,False,True,MLS
2016-03-13,away,2.83,False,False,MLS
2016-03-13,home,2.71,False,False,MLS
2016-03-20,home,2.36,False,False,MLS
2016-03-20,home,2.32,False,False,MLS
2016-03-20,home,2.11,False,True,MLS
2016-04-09,home,2.05,True,False,MLS
2016-04-14,home,2.19,False,False,MLS
2016-04-16,home,2.77,False,False,MLS
2016-04-16,home,2.68,False,False,MLS
2016-04-28,home,2.45,False,False,MLS
2016-04-30,home,2.27,False,True,MLS
2016-05-01,home,1.98,True,True,MLS
2016-05-12,away,2.9,False,False,MLS
2016-05-22,home,2.09,True,False,MLS
2016-06-23,home,2.01,True,False,MLS
2016-06-26,home,2.87,False,True,MLS
2016-07-07,home,2.02,True,False,MLS
2016-07-09,home,2.52,False,False,MLS
2016-07-10,home,2.2,False,False,MLS
2016-07-11,home,2.07,True,True,MLS
2016-07-17,home,2.24,False,True,MLS
2016-07-17,home,2.29,False,False,MLS
2016-07-24,home,1.8,False,True,MLS
2016-07-30,home,2.57,False,True,MLS
2016-07-31,home,2.49,False,False,MLS
2016-07-31,home,2.58,False,False,MLS
2016-08-06,home,2.17,False,False,MLS
2016-08-07,home,2.4,False,False,MLS
2016-08-08,away,2.96,False,True,MLS
2016-08-14,home,2.0,True,False,MLS
2016-08-14,home,2.01,True,False,MLS
2016-08-21,home,2.36,False,False,MLS
2016-08-25,home,2.51,False,False,MLS
2016-08-27,home,2.37,False,True,MLS
2016-08-29,home,2.57,False,True,MLS
2016-09-04,home,2.78,False,False,MLS
2016-09-04,home,2.06,False,True,MLS
2016-09-04,home,2.06,True,True,MLS
2016-09-11,home,2.16,True,True,MLS
2016-09-12,home,1.75,False,True,MLS
2016-09-25,home,2.64,False,False,MLS
2016-10-09,home,2.41,False,False,MLS
2016-10-16,home,2.35,False,False,MLS
2016-10-23,home,2.77,False,True,MLS
2016-10-30,home,2.1,True,True,MLS
2016-10-31,home,2.3,False,True,MLS
2016-11-06,home,2.42,False,False,MLS
2016-11-23,home,1.92,False,True,MLS
2017-03-04,home,2.39,False,False,MLS
2017-03-04,home,2.71,False,False,MLS
2017-03-11,home,2.96,False,False,MLS
2017-03-12,home,2.6,False,False,MLS
2017-03-12,home,2.18,True,False,MLS
2017-03-18,home,2.52,False,False,MLS
2017-04-02,home,2.22,False,True,MLS
2017-04-02,home,2.76,False,True,MLS
2017-04-08,home,2.37,False,True,MLS
2017-04-15,home,2.35,False,False,MLS
2017-04-15,home,2.88,False,True,MLS
2017-04-15,home,2.14,False,True,MLS
2017-04-30,home,2.6,False,False,MLS
2017-05-07,home,2.09,True,False,MLS
2017-05-18,home,2.4,False,True,MLS
2017-05-20,home,2.19,False,False,MLS
2017-05-20,home,2.41,False,False,MLS
2017-05-21,away,2.95,False,True,MLS
2017-05-27,home,2.14,False,True,MLS
2017-05-28,home,2.4,False,True,MLS
2017-05-28,home,2.24,False,True,MLS
2017-06-05,home,2.34,False,False,MLS
2017-06-18,home,2.07,False,False,MLS
2017-06-18,home,2.72,False,True,MLS
2017-06-18,home,2.86,True,False,MLS
2017-06-22,home,2.82,False,True,MLS
2017-06-24,home,1.96,True,False,MLS
2017-07-02,home,2.67,False,True,MLS
2017-07-05,home,2.2,True,False,MLS
2017-07-06,home,2.8,False,False,MLS
2017-07-06,home,2.59,False,True,MLS
2017-07-06,home,1.98,True,False,MLS
2017-07-20,home,2.01,True,False,MLS
2017-07-22,home,2.71,False,False,MLS
2017-07-23,home,2.56,False,False,MLS
2017-07-23,home,3.0,False,False,MLS
2017-07-23,home,2.74,False,False,MLS
2017-07-27,home,2.49,False,True,MLS
2017-07-30,home,2.71,False,True,MLS
2017-07-30,home,2.05,True,True,MLS
2017-07-30,home,2.57,False,False,MLS
2017-08-07,home,2.08,False,False,MLS
2017-08-13,home,2.29,False,True,MLS
2017-08-13,home,2.56,True,False,MLS
2017-08-17,home,2.4,False,True,MLS
2017-08-26,home,2.02,True,False,MLS
2017-08-27,home,2.65,False,False,MLS
2017-08-28,home,2.06,True,False,MLS
2017-09-03,home,2.13,False,False,MLS
2017-09-10,home,2.76,False,False,MLS
2017-09-17,home,2.72,False,False,MLS
2017-09-17,home,2.88,False,False,MLS
2017-09-24,home,2.5,False,True,MLS
2017-10-01,home,2.38,False,False,MLS
2017-10-01,home,3.0,False,True,MLS
2017-10-15,home,2.92,False,True,MLS
2017-10-15,home,2.09,True,False,MLS
2017-10-15,home,2.74,False,False,MLS
2017-10-30,home,2.9,False,False,MLS
2017-10-30,home,2.46,False,False,MLS
2017-11-01,home,2.19,False,True,MLS
2018-03-04,home,2.38,False,False,MLS
2018-03-11,home,2.43,True,True,MLS
2018-04-08,home,2.55,False,True,MLS
2018-04-14,home,2.43,False,False,MLS
2018-04-14,home,2.45,False,False,MLS
2018-04-15,home,2.89,False,True,MLS
2018-04-15,home,2.04,True,False,MLS
2018-04-21,home,2.38,False,False,MLS
2018-04-22,home,2.25,False,True,MLS
2018-05-05,home,2.28,False,True,MLS
2018-05-12,home,2.28,False,False,MLS
2018-05-19,home,1.68,False,True,MLS
2018-05-19,home,2.14,False,True,MLS
2018-05-21,home,2.58,False,False,MLS
2018-05-31,home,2.46,False,True,MLS
