Date,bet_side,bet_odds,model_prob_side,market_prob_side,red_flag,won,market
2022-10-08,away,2.65,0.4957943666840115,0.3328628022403351,False,True,EPL
2022-10-09,home,1.79,0.6144835803598876,0.5976093552121932,False,True,EPL
2022-10-09,away,2.66,0.5612197026877506,0.3662740400612231,False,False,EPL
2022-10-10,away,2.22,0.5757549967309679,0.4777117925099989,False,False,EPL
2022-10-16,away,2.47,0.5762267634254863,0.3849762229163266,False,False,EPL
2022-10-19,away,2.93,0.4984846904305674,0.3210995514693566,False,False,EPL
2022-10-20,away,2.54,0.5115748843259148,0.3957266147517229,False,False,EPL
2022-10-20,home,2.36,0.5891840676088314,0.4118364969785549,False,True,EPL
2022-10-22,away,2.97,0.4302248284301718,0.3075060532687652,False,False,EPL
2022-10-23,home,2.12,0.6386329604650614,0.4349663172160879,True,False,EPL
2022-10-29,away,1.72,0.7304890918926565,0.5556854431257554,False,True,EPL
2022-11-05,away,2.66,0.5265683479014017,0.3352649006622517,False,False,EPL
2022-11-06,home,2.72,0.473486295682217,0.3589155698012798,False,False,EPL
2022-11-12,away,2.43,0.5277014030353762,0.4011168823370462,False,False,EPL
2022-12-26,away,1.79,0.6462875305691353,0.5641209710533153,False,True,EPL
2022-12-31,away,2.6,0.5153485887848608,0.369907296091475,False,True,EPL
2023-01-01,away,1.7,0.7312008264314829,0.5991146089522873,False,False,EPL
2023-01-03,home,2.26,0.6310219464806104,0.4141998303396895,True,False,EPL
2023-01-04,away,2.73,0.5231106682051511,0.3822996600015884,False,False,EPL
2023-01-12,away,2.21,0.6502441887279539,0.4790567416186378,True,False,EPL
2023-01-14,away,1.86,0.688388075049646,0.5175816864619782,False,False,EPL
2023-01-14,away,2.17,0.6009798190858684,0.4059132773208034,True,False,EPL
2023-01-14,away,2.72,0.6628051005821791,0.3446153846153846,True,False,EPL
2023-01-22,away,2.99,0.4122396796444462,0.3164804190294409,False,False,EPL
2023-01-23,away,2.15,0.6590065877483081,0.4528505295199441,True,True,EPL
2023-02-04,away,1.89,0.6557228883349514,0.4963360983972281,True,False,EPL
2023-02-05,away,2.76,0.4972327177946153,0.3736189624600275,False,False,EPL
2023-02-15,away,2.46,0.6304222023903341,0.4309450241940185,True,True,EPL
2023-02-18,away,2.82,0.7081617902754294,0.3397683397683397,True,True,EPL
2023-02-25,home,1.81,0.680093020557367,0.571209996174933,False,True,EPL
2023-02-26,away,2.96,0.3549889664256619,0.3848686461620347,False,False,EPL
2023-03-04,home,1.52,0.8221221371109305,0.6414632336573421,False,True,EPL
2023-03-04,away,2.31,0.5478431262144177,0.4137285860606485,False,False,EPL
2023-03-04,away,2.67,0.5820616366241025,0.3806193122638425,False,False,EPL
2023-03-05,away,2.98,0.4579546326198974,0.3681710213776722,False,False,EPL
2023-03-05,home,2.39,0.6706354298738273,0.4028820174121885,True,True,EPL
2023-03-11,away,1.44,0.8415665619969777,0.6714609931727545,False,False,EPL
2023-03-18,away,1.82,0.6815828243451348,0.527311727932289,False,False,EPL
2023-04-01,away,2.64,0.4735249205073809,0.405969435771799,False,False,EPL
2023-04-03,away,2.24,0.64293383636771,0.4748820011246102,True,False,EPL
2023-04-04,home,2.68,0.4617957094437631,0.35744004841516,False,False,EPL
2023-04-08,away,2.69,0.562145725658224,0.3638447438610455,False,True,EPL
2023-04-08,home,1.91,0.7038495553775541,0.4609735340778952,True,False,EPL
2023-04-08,home,2.58,0.5234632756277485,0.3459538456309689,False,True,EPL
2023-04-09,home,2.82,0.600984840802989,0.3484011209176859,True,False,EPL
2023-04-15,home,2.67,0.5330745516578685,0.3138978174380184,False,False,EPL
2023-04-15,away,2.73,0.4586478132152345,0.3563697334545775,False,True,EPL
2023-04-17,away,1.74,0.749225711475372,0.5631263659732525,False,True,EPL
2023-04-22,home,2.46,0.499571425886564,0.3994669769711529,False,True,EPL
2023-04-23,away,2.68,0.634960690631272,0.3838687285927241,True,True,EPL
2023-04-27,home,2.81,0.524589908994922,0.3316574171073951,False,False,EPL
2023-04-30,away,2.69,0.5037837697902621,0.3250178377949843,False,False,EPL
2023-05-01,home,2.04,0.6028908289990154,0.4749082840438058,True,False,EPL
2023-05-06,away,2.19,0.7244069689645478,0.4634339473895344,True,True,EPL
2023-05-07,away,2.73,0.5093154145797155,0.3187149952446371,False,True,EPL
2023-05-08,away,2.62,0.5928456035305956,0.3597938144329897,False,False,EPL
2023-05-13,home,2.84,0.4358677567463508,0.3569555489316424,False,False,EPL
2023-05-21,home,2.51,0.5596178836003196,0.3566810589276126,False,True,EPL
2023-05-28,away,1.84,0.7470803013598907,0.4414926996611303,True,False,EPL
2023-05-28,home,2.89,0.6449878272259747,0.3526818953450278,True,False,EPL
2023-05-28,away,2.36,0.6433579940030664,0.4067297968189757,True,True,EPL
2023-08-12,away,2.71,0.4948244211770443,0.3721734553861769,False,False,EPL
2023-08-12,away,2.43,0.5478028464186344,0.4506251846017525,False,True,EPL
2023-09-02,away,2.53,0.4799356543500188,0.4092693456208829,False,False,EPL
2023-10-01,away,2.69,0.4917893920335204,0.3272685600779266,False,False,EPL
2023-10-07,home,2.26,0.5454640752670453,0.417910447761194,False,False,EPL
2023-10-08,away,2.46,0.5180370799824813,0.3833627357850455,False,False,EPL
2023-10-29,home,2.18,0.5539343348012744,0.4680009503976295,False,False,EPL
2023-11-12,home,1.89,0.6108048784603115,0.5359948181328857,False,True,EPL
2023-11-26,away,2.6,0.4987293335126044,0.3542053747581742,False,True,EPL
2023-11-27,home,2.45,0.4937640519317611,0.4003011670222111,False,True,EPL
2023-12-06,home,2.3,0.5416164672398711,0.4122781976351097,False,False,EPL
2023-12-06,home,2.88,0.427608848806585,0.3400391149578777,False,True,EPL
2023-12-17,home,2.12,0.5318852925537936,0.5106376120172781,False,True,EPL
2023-12-23,home,2.65,0.3748814555271861,0.4631098749433716,False,True,EPL
2023-12-23,home,1.8,0.6919700357243692,0.5703162092868674,False,True,EPL
2023-12-23,home,2.47,0.5161017427874901,0.3863204559848004,False,False,EPL
2023-12-26,home,2.68,0.4600493104575736,0.4146052529606489,False,True,EPL
2023-12-31,home,1.77,0.7226604961636626,0.5415326087937951,False,True,EPL
2024-01-21,away,1.72,0.7380940410169032,0.5668116807576585,False,True,EPL
2024-01-30,home,2.46,0.5457491879551413,0.4358068401917099,False,False,EPL
2024-02-01,home,2.45,0.615063818044373,0.3879650662308163,True,False,EPL
2024-02-01,away,2.64,0.4543320194888088,0.3955291901499384,False,True,EPL
2024-02-03,away,2.34,0.5441874987333767,0.4264193135509688,False,False,EPL
2024-02-10,home,2.46,0.6109047069620733,0.3688937769223719,True,True,EPL
2024-03-10,home,1.81,0.6310299860366517,0.5956473988587286,False,True,EPL
2024-04-02,home,2.03,0.6055168340045012,0.4801376738849849,True,False,EPL
2024-04-06,away,2.77,0.4188290757568818,0.3814024074776671,False,True,EPL
2024-04-13,home,2.8,0.4388008211112472,0.3683390690092374,False,True,EPL
2024-04-13,away,2.79,0.5216096445479497,0.3546661238968931,False,False,EPL
2024-04-28,away,2.99,0.4919047180969998,0.2719206315936561,False,False,EPL
2024-05-05,home,2.75,0.4381632517259701,0.4041113357406059,False,True,EPL
2024-05-15,home,2.75,0.4355311717988853,0.3564727954971857,False,True,EPL
2024-05-19,home,2.97,0.4265613782344255,0.3254050525303901,False,False,EPL
2024-05-19,away,2.98,0.3584852684903296,0.3925085130533485,False,True,EPL
2024-09-21,home,2.54,0.5280287960672458,0.461745195486637,False,False,EPL
2024-10-05,away,2.27,0.4704436102389544,0.4831880663426228,False,False,EPL
2024-10-27,home,2.54,0.4582735268693271,0.4285075250372462,False,False,EPL
2024-11-02,away,1.6,0.7760333265581165,0.6217898832684825,False,False,EPL
2024-11-09,home,2.59,0.5363174234797345,0.3688160152526215,False,True,EPL
2024-11-10,away,2.78,0.4873526788636544,0.3581387444867566,False,True,EPL
2024-11-10,away,2.59,0.4922873254012667,0.3857669276830954,False,False,EPL
2024-11-30,home,2.86,0.4342112990853692,0.3540995646818505,False,False,EPL
2024-12-03,away,2.39,0.499942017125517,0.4228270379954205,False,True,EPL
2024-12-03,home,2.95,0.4442408121000287,0.3205538930054801,False,True,EPL
2024-12-14,away,2.76,0.5049075357160878,0.3464989842314017,False,False,EPL
2024-12-21,home,2.39,0.5632708891042313,0.3844189209611607,False,False,EPL
2024-12-21,home,2.8,0.4333811267479966,0.3436248079761438,False,False,EPL
2024-12-26,away,2.87,0.4688443576578435,0.3019169329073482,False,False,EPL
2024-12-29,home,2.37,0.5168878190938302,0.4283807319264746,False,False,EPL
2025-01-04,away,2.41,0.5044460540132805,0.4505138067627302,False,True,EPL
2025-01-25,home,2.03,0.7145853913963282,0.407665351478759,True,True,EPL
2025-02-01,away,2.99,0.4168036456114775,0.3550391287986422,False,False,EPL
2025-02-15,home,2.23,0.558936771255781,0.4584621514794668,False,True,EPL
2025-02-15,home,1.99,0.7236810879753561,0.4653821156860496,True,True,EPL
2025-02-16,home,2.46,0.4696197570971441,0.439998125673586,False,True,EPL
2025-02-22,away,2.98,0.4256925934259972,0.3273090259535567,False,False,EPL
2025-02-23,home,2.95,0.5748430341585606,0.3027300818705998,False,False,EPL
2025-02-26,away,1.99,0.6687057327592993,0.4958771465315076,True,False,EPL
2025-02-26,away,2.07,0.5938854831442325,0.523917031629402,False,True,EPL
2025-03-08,away,1.89,0.7399560429007288,0.5006368920988985,False,False,EPL
2025-03-09,home,2.73,0.6376112871637505,0.3403209205547616,True,False,EPL
2025-04-06,away,2.15,0.5678879890532513,0.4610443980455957,False,False,EPL
2025-04-19,home,2.59,0.4751297927938891,0.375946374941476,False,False,EPL
2025-04-19,away,1.99,0.7113429672691893,0.5038446820410339,False,True,EPL
2025-04-21,home,2.52,0.6383554201010891,0.4064429228869682,True,False,EPL
2025-04-22,home,1.87,0.7275345376602451,0.5120939743532574,False,True,EPL
2025-05-02,home,1.41,0.8209603119792924,0.7278495777539308,False,True,EPL
2025-05-03,home,2.37,0.5815027246407873,0.3967317620311867,False,True,EPL
2025-05-03,home,2.07,0.789401620013631,0.5764304013663535,False,False,EPL
2025-05-05,home,2.31,0.4993326435086346,0.4441624365482234,False,False,EPL
2025-05-10,away,2.78,0.5037902892737294,0.3565628611398333,False,True,EPL
2025-05-11,home,2.69,0.5529449637064352,0.3103802823107768,False,False,EPL
2025-05-18,home,2.84,0.5360200487351088,0.3188137164040778,False,False,EPL
2025-05-18,home,2.37,0.6288671905634877,0.4288117678468892,True,True,EPL
2025-05-18,home,2.03,0.6382281925936961,0.5001724252271371,False,True,EPL
2025-05-20,home,1.57,0.8634370429037443,0.723800443085897,False,True,EPL
2025-05-25,away,2.22,0.5261946417294314,0.4702978031936501,False,True,EPL
2025-08-30,away,2.53,0.595082633613927,0.3888679954870252,False,False,EPL
2025-08-30,away,2.16,0.619490652270439,0.417766820719268,True,False,EPL
2025-09-20,home,2.78,0.4767754503325105,0.3415376955958599,False,False,EPL
2025-09-21,away,2.87,0.4480941828445191,0.3320082028251629,False,False,EPL
2025-09-21,away,2.14,0.589912581414757,0.4378987058728963,False,False,EPL
2025-10-04,away,2.55,0.5244944963369563,0.367000134411183,False,True,EPL
2025-11-03,away,2.75,0.4606912484968308,0.4023876617277218,False,False,EPL
2025-11-09,home,2.29,0.5373718172214479,0.4363421191046694,False,True,EPL
2025-11-22,home,2.12,0.626317016588868,0.4694998715126091,True,True,EPL
2025-11-23,away,2.51,0.5406974016279472,0.4244862147934449,False,True,EPL
2025-11-29,away,2.38,0.5432605685937246,0.420946810455127,False,False,EPL
2025-11-29,away,2.64,0.4714179512053324,0.3564773555861621,False,True,EPL
2025-12-06,away,1.91,0.7062580885078766,0.5504450074709284,False,False,EPL
2025-12-14,away,2.26,0.6934197181274756,0.4465388845814024,True,False,EPL
2025-12-20,home,2.87,0.4731610634817194,0.3392890328404173,False,False,EPL
2025-12-20,away,2.81,0.4598594029443322,0.3550906207256672,False,False,EPL
2025-12-28,away,2.86,0.4285481237983469,0.3674216736742167,False,False,EPL
2026-01-01,home,1.55,0.7814799184530761,0.6568500423774221,False,False,EPL
2026-01-04,away,2.61,0.4863015543811081,0.3628783675482399,False,False,EPL
2026-01-04,home,1.83,0.7046125158633632,0.4860909514614821,True,False,EPL
2026-01-07,home,1.7,0.7027195660077024,0.5866321856759639,False,True,EPL
2021-08-13,home,2.7,0.5095624420512321,0.3964682426659071,False,True,LALIGA
2021-08-21,away,2.38,0.6596560498286497,0.3737155425555882,True,False,LALIGA
2021-08-21,away,2.98,0.4098528640047551,0.3329315018005636,False,False,LALIGA
2021-08-27,home,2.69,0.4810100836214836,0.3355445850046282,False,True,LALIGA
2021-08-29,home,2.63,0.400380634764216,0.4511441275349745,False,True,LALIGA
2021-09-19,home,2.76,0.3954004785943557,0.3991139006830349,False,False,LALIGA
2021-09-19,home,2.06,0.6379311772692307,0.5163382389623348,False,False,LALIGA
2021-09-19,away,1.96,0.5872314611422376,0.551867651649152,False,True,LALIGA
2021-09-21,home,1.9,0.6400188511570641,0.5495951417004049,False,False,LALIGA
2021-09-21,away,2.76,0.4428404864702155,0.4090058457688213,False,True,LALIGA
2021-09-25,home,1.63,0.7297966069481919,0.6818257578331951,False,True,LALIGA
2021-10-02,home,2.2,0.5779038696243048,0.4272954626652376,False,True,LALIGA
2021-10-03,away,1.69,0.7415131246024983,0.5816225959638017,False,False,LALIGA
2021-10-16,home,2.61,0.4498573032851647,0.399436648835827,False,False,LALIGA
2021-10-23,home,2.82,0.4677046111399697,0.3668210603744526,False,False,LALIGA
2021-10-24,home,2.73,0.4169260243844807,0.3976715415543675,False,False,LALIGA
2021-10-24,home,1.83,0.6486372962472691,0.5447766205629962,False,True,LALIGA
2021-10-26,away,2.74,0.5483500640124119,0.3447146830196529,False,False,LALIGA
2021-10-27,away,1.85,0.8208677766226056,0.509425426509709,False,False,LALIGA
2021-10-28,home,2.67,0.4435654053010486,0.4351364289133557,False,False,LALIGA
2021-10-28,away,1.71,0.6415740032862897,0.6459336776032567,False,False,LALIGA
2021-10-31,home,2.68,0.5037525532376882,0.3468385560058156,False,False,LALIGA
2021-11-06,away,2.17,0.6457234122487118,0.4726981387895969,True,False,LALIGA
2021-11-06,home,1.4,0.8560979485150227,0.6959521395699393,False,True,LALIGA
2021-11-27,home,2.04,0.639051708023025,0.4655735111545194,True,False,LALIGA
2021-11-27,away,2.66,0.4941755426294569,0.3779274603547427,False,True,LALIGA
2021-11-28,away,2.43,0.6576984669785251,0.3738948525706607,True,False,LALIGA
2021-12-12,home,1.78,0.7755914658872386,0.5446277057162133,False,True,LALIGA
2021-12-12,away,2.03,0.6257126195692324,0.484182630524094,True,False,LALIGA
2021-12-17,home,1.99,0.6847293037403265,0.4934051479536441,True,True,LALIGA
2021-12-18,away,2.92,0.4109036510806686,0.346026981879627,False,False,LALIGA
2021-12-19,home,2.57,0.561279925778544,0.3994285284607864,False,True,LALIGA
2022-01-08,home,2.22,0.5784422895036947,0.4507958023148688,False,True,LALIGA
2022-01-08,away,1.8,0.7315359866238271,0.5452029818705797,False,False,LALIGA
2022-01-09,away,2.69,0.4932512610811608,0.3272685600779266,False,False,LALIGA
2022-01-21,away,2.35,0.5415627324804945,0.3975366886153545,False,True,LALIGA
2022-02-05,home,2.0,0.6834188197461544,0.4883463986952175,True,True,LALIGA
2022-02-06,away,2.59,0.4612796820363414,0.4444007858546168,False,False,LALIGA
2022-02-12,away,2.74,0.4526939242985872,0.3573169245765809,False,False,LALIGA
2022-02-13,away,1.76,0.8209328253810605,0.5919374189899071,False,False,LALIGA
2022-02-19,away,2.11,0.6186986393929057,0.430686494135359,True,True,LALIGA
2022-02-20,away,2.25,0.6343142097047172,0.4382992637520976,True,False,LALIGA
2022-02-20,away,2.01,0.6390087645694742,0.4683974483968913,True,True,LALIGA
2022-02-26,away,1.67,0.7279517592443041,0.6217053328777798,False,True,LALIGA
2022-02-27,home,2.29,0.5397091195439594,0.4255046811000585,False,True,LALIGA
2022-03-02,away,2.3,0.6484376608251406,0.3946244510511145,True,True,LALIGA
2022-03-06,home,2.93,0.4583733544259408,0.3794087758760461,False,True,LALIGA
2022-03-06,away,2.44,0.5813455298396695,0.4363720499768626,False,True,LALIGA
2022-03-12,home,2.36,0.5740104876179891,0.4370213088647911,False,False,LALIGA
2022-03-13,away,2.37,0.620632857072073,0.3853126662107742,True,False,LALIGA
2022-03-19,away,2.86,0.4261895102505699,0.3396930734135213,False,True,LALIGA
2022-04-02,away,1.99,0.4963141977086618,0.5951381055169671,False,False,LALIGA
2022-04-03,home,2.71,0.5587477490892132,0.3422217419994675,False,False,LALIGA
2022-04-04,home,1.58,0.7596705299041802,0.6237041728940844,False,True,LALIGA
2022-04-09,away,1.96,0.7591898649218761,0.4589312601788403,True,False,LALIGA
2022-04-10,away,2.77,0.5184373868106892,0.3704381031250359,False,False,LALIGA
2022-04-10,away,2.05,0.5536859477290226,0.5269212791942464,False,True,LALIGA
2022-04-15,home,2.17,0.5367071185442953,0.4961454631526002,False,False,LALIGA
2022-04-16,home,2.77,0.479849724750442,0.3229024101695701,False,True,LALIGA
2022-04-16,home,2.78,0.4874363367775112,0.3482995612393348,False,True,LALIGA
2022-04-16,away,2.56,0.5166997210935029,0.3944632636374255,False,True,LALIGA
2022-04-17,home,1.44,0.8563454038565244,0.7169532476618408,False,True,LALIGA
2022-04-24,home,1.33,0.8940373273385904,0.7332021217443493,False,False,LALIGA
2022-04-29,home,1.65,0.6913825889506312,0.6252572651683542,False,False,LALIGA
2022-04-30,away,2.21,0.5703461069155813,0.4324546952224052,False,False,LALIGA
2022-04-30,home,1.51,0.8394798139727426,0.6598996544339907,False,True,LALIGA
2022-04-30,home,2.33,0.5119185427173174,0.4532994923857867,False,False,LALIGA
2022-04-30,away,2.64,0.5426210591462566,0.3409644422795908,False,False,LALIGA
2022-05-01,home,1.32,0.8986581831698216,0.7764796483780687,False,True,LALIGA
2022-05-07,away,2.24,0.5923781555145992,0.418046696705483,False,True,LALIGA
2022-05-11,home,2.79,0.4158051532306887,0.3778301512062071,False,False,LALIGA
2022-05-11,home,1.63,0.7626813451633507,0.5902287683649683,False,False,LALIGA
2022-05-11,away,1.71,0.7066966896709841,0.621038750210379,False,True,LALIGA
2022-05-12,home,1.7,0.6874527975716702,0.5952104035152133,False,True,LALIGA
2022-05-15,home,2.36,0.5320312721759917,0.4890709174619014,False,False,LALIGA
2022-05-15,away,2.26,0.6367933361931047,0.3652923679355397,True,False,LALIGA
2022-05-15,away,2.22,0.6711790626645062,0.4531607006854531,True,False,LALIGA
2022-05-21,home,2.79,0.4570206192259142,0.3592243869887715,False,True,LALIGA
2022-05-22,home,2.17,0.6451975471531306,0.469934120580345,True,False,LALIGA
2022-05-22,home,2.59,0.50539556714989,0.3376301323588122,False,True,LALIGA
2022-05-22,away,2.8,0.470657689887249,0.336875453765428,False,True,LALIGA
2022-08-20,away,2.44,0.5455582683170697,0.4076795555356423,False,True,LALIGA
2022-08-22,home,2.6,0.4819990591638723,0.4129109890477198,False,False,LALIGA
2022-08-22,home,2.85,0.3848499366048832,0.4128020520593464,False,True,LALIGA
2022-09-09,home,2.3,0.4701359105362595,0.4697368421052632,False,True,LALIGA
2022-09-18,home,1.78,0.6564677855128821,0.5585750202646077,False,True,LALIGA
2022-10-09,away,2.51,0.5243462607392103,0.3898955214348239,False,False,LALIGA
2022-10-16,home,2.32,0.5639418009193345,0.4256044075537351,False,True,LALIGA
2022-10-18,home,2.34,0.5967153600851066,0.4195711149385353,False,False,LALIGA
2022-10-29,home,2.02,0.6048148878059187,0.474500534715647,True,False,LALIGA
2022-11-09,home,2.66,0.4627379774517767,0.379301667670675,False,False,LALIGA
2022-11-09,away,2.44,0.5447743333689266,0.3626236216892122,False,True,LALIGA
2022-11-09,away,2.19,0.609250636725863,0.4214107835756066,True,False,LALIGA
2022-12-29,home,2.95,0.4816385877701727,0.3137605541345044,False,False,LALIGA
2022-12-30,home,2.91,0.4553153504691254,0.3348289787043108,False,True,LALIGA
2022-12-31,home,2.02,0.6580555822401335,0.4769750811095445,True,True,LALIGA
2023-01-21,away,2.8,0.4696139307142769,0.3362139171179238,False,False,LALIGA
2023-01-22,home,1.76,0.7194071091403855,0.5570505229215119,False,True,LALIGA
