market,predicted_prob,market_prob,odds,actual
EPL,0.161787911315073,0.1637125034533901,5.91,0
EPL,0.4562524100495161,0.4793781370582665,1.92,1
EPL,0.2700893091653676,0.2679264108490037,3.77,0
EPL,0.2736582807851161,0.2526954520927296,4.22,0
EPL,0.7801822408146056,0.7939971161872961,1.19,1
EPL,0.1420700286466904,0.1435076269257038,7.28,0
EPL,0.0777477305387039,0.062495256887,19.32,0
EPL,0.4058644067297988,0.4887606922617863,1.99,0
EPL,0.2620105550056976,0.2784961209468868,3.7,1
EPL,0.3321250382645037,0.2327431867913268,3.98,0
EPL,0.5689697778382332,0.5305366063275501,1.68,0
EPL,0.2358461182240023,0.2734418363144796,3.88,0
EPL,0.1951841039377644,0.1960215573579703,5.79,1
EPL,0.4504272073092011,0.3707796939519067,2.67,0
EPL,0.2655352427820488,0.2845518581491377,3.46,1
EPL,0.2840375499087501,0.3446684478989556,2.79,0
EPL,0.4355949130620209,0.4678998461400471,2.02,0
EPL,0.2746183632973652,0.2826331440556932,3.63,1
EPL,0.2897867236406138,0.2494670098042598,3.98,0
EPL,0.1238888929015202,0.1194342879414985,7.66,0
EPL,0.2046348199776726,0.1973681768406986,4.79,0
EPL,0.6714762871208071,0.6831975352178029,1.46,1
EPL,0.2351668692931885,0.3418874234538237,2.66,0
EPL,0.2051906948410914,0.274662368280319,3.47,0
EPL,0.55964243586572,0.3834502082658572,2.79,1
EPL,0.3947339839696878,0.4347204373088131,2.32,1
EPL,0.2529241974277512,0.2679783517657067,3.54,0
EPL,0.352341818602561,0.2973012109254801,3.23,0
EPL,0.348972485769051,0.3165402493016683,3.15,0
EPL,0.2536521540179529,0.2672429973612445,3.73,0
EPL,0.3973753602129961,0.4162167533370872,2.29,1
EPL,0.3669823963721291,0.3834655381168456,2.52,0
EPL,0.263975273685649,0.2770076833421972,3.49,0
EPL,0.3690423299422217,0.339526778540957,2.95,1
EPL,0.4005688439661317,0.35734576052575,2.73,1
EPL,0.2696720581541696,0.3050241071154377,3.31,0
EPL,0.3297590978796986,0.3376301323588122,2.84,0
EPL,0.6531851184496571,0.7472970701921461,1.25,0
EPL,0.2097442434150542,0.1689541202173548,6.92,1
EPL,0.1370706381352887,0.0837488095904991,11.52,0
EPL,0.8294587742089707,0.8492360154764247,1.15,0
EPL,0.1144577304754391,0.1046626008262836,8.94,0
EPL,0.0560834953155902,0.0461013836972916,22.14,1
EPL,0.1476112835108055,0.1157539124303199,9.28,0
EPL,0.222242758678838,0.215886168537079,4.96,0
EPL,0.6301459578103564,0.668359919032601,1.4,1
EPL,0.2985423273299626,0.3038055809293691,3.22,0
EPL,0.2373442553955814,0.2763429295459233,3.4,0
EPL,0.4641134172744559,0.4198514895247076,2.39,1
