market,predicted_prob,market_prob,odds,actual
EPL,0.2355960575961553,0.4509682158356605,2.04,1
EPL,0.2308027874023856,0.2725908157001068,3.71,0
EPL,0.533597877540363,0.2764409684642326,3.79,0
EPL,0.2507189490539685,0.2038090547600592,4.84,0
EPL,0.2257775288554493,0.231887261829141,4.16,0
EPL,0.5234989500232174,0.5643036834107998,1.74,1
EPL,0.4364603225856275,0.5812369548500494,1.63,0
EPL,0.1829154896338076,0.2399209051960892,4.05,0
EPL,0.3804944360116453,0.1788421399538613,6.06,1
EPL,0.6102764640643396,0.7561889726772335,1.27,0
EPL,0.2462280166779913,0.1690613127822584,6.08,1
EPL,0.1434944860441226,0.0747497145405081,13.48,0
EPL,0.3441380319049357,0.4126611957796013,2.56,1
EPL,0.2829466993758349,0.309495896834701,3.17,0
EPL,0.372915181874678,0.2778429073856975,3.17,0
EPL,0.3976384002782795,0.6072250840607557,1.63,0
EPL,0.280770995518118,0.232769615556623,4.11,1
EPL,0.3215904951992213,0.1600053003826214,6.04,0
EPL,0.7489065641389553,0.6678052471127528,1.41,1
EPL,0.1442688821762507,0.2006163911079463,4.98,0
EPL,0.1066539624936449,0.1315783617793008,8.73,0
EPL,0.2478954291053313,0.2820636187685208,3.15,0
EPL,0.244629876657349,0.2930093711386425,3.34,1
EPL,0.5074732912807021,0.4249270100928366,2.46,0
EPL,0.3499853490388097,0.3642441453739662,2.84,0
EPL,0.2211798253140708,0.2807497854028565,3.61,1
EPL,0.4288292005594694,0.3550060692231773,2.54,0
EPL,0.3197161316047396,0.2188090535798013,4.74,1
EPL,0.2416779862047083,0.2222901067049345,4.15,0
EPL,0.4386045021318928,0.558900839715264,1.75,0
EPL,0.3146449206502738,0.1933943970433909,4.92,0
EPL,0.2525985316022817,0.2568440023725875,3.76,0
EPL,0.4327558729064348,0.5497616005840216,1.8,1
EPL,0.4220520196995273,0.3916150404080801,2.48,1
EPL,0.2943344473179298,0.2905156086113354,3.33,0
EPL,0.2836134689177519,0.3178693509805845,3.14,0
EPL,0.3554018359065471,0.342021170361494,2.79,0
EPL,0.2795089063612269,0.3009786299181147,3.29,1
